0.400983	0.769127	1
0.084414	0.447127	1
0.229591	0.381390	1
0.595813	0.940733	0
0.448927	0.273598	1
0.317515	0.434370	1
0.431227	0.618488	1
0.362468	0.195105	1
0.057558	0.226478	1
0.438795	0.181341	1
0.705313	0.708243	1
0.986450	0.757256	0
0.729575	0.154973	1
0.761315	0.065523	1
0.970305	0.742759	0
0.648122	0.714530	1
0.315806	0.166478	1
0.982452	0.936125	0
0.854335	0.310495	1
0.164403	0.870357	1
0.644459	0.061800	1
0.844142	0.133641	1
0.636433	0.671865	1
0.461135	0.326090	1
0.774651	0.573626	1
0.418043	0.634602	1
0.813166	0.059969	1
0.670797	0.188116	1
0.875515	0.729606	0
0.015687	0.320780	1
0.289773	0.106632	1
0.855281	0.399854	1
0.730186	0.340678	1
0.723685	0.373943	1
0.196814	0.392865	1
0.353313	0.698752	1
0.864437	0.614521	0
0.563646	0.795312	1
0.331462	0.124851	1
0.753410	0.698386	0
0.300882	0.893582	1
0.277749	0.050050	1
0.223853	0.934782	1
0.491287	0.095462	1
0.937681	0.518509	0
0.738517	0.836909	0
0.828700	0.806330	0
0.072573	0.001892	1
0.552477	0.816462	1
0.984130	0.982635	0
0.841365	0.125767	1
0.920652	0.401715	0
0.431410	0.214179	1
0.878658	0.461592	1
0.639607	0.857662	0
0.848964	0.733177	0
0.622913	0.476608	1
0.397015	0.540239	1
0.849849	0.845485	0
0.159001	0.595813	1
0.816645	0.069826	1
0.535386	0.046693	1
0.538469	0.237526	1
0.362835	0.582507	1
0.847438	0.649648	0
0.846095	0.765282	0
0.028382	0.037812	1
0.530656	0.236305	1
0.824122	0.674520	0
0.597919	0.955962	0
0.340434	0.781610	1
0.263649	0.132786	1
0.883511	0.144230	1
0.561296	0.998962	0
0.259621	0.336283	1
0.291452	0.086795	1
0.569323	0.462935	1
0.418348	0.164312	1
0.026765	0.827357	1
0.694998	0.484603	1
0.835963	0.427412	1
0.798090	0.506333	1
0.654683	0.688803	1
0.753960	0.740928	0
0.677572	0.340495	1
0.936644	0.883145	0
0.869716	0.839320	0
0.419568	0.880978	1
0.381787	0.249275	1
0.962249	0.101260	1
0.678121	0.982696	0
0.412275	0.247414	1
0.408856	0.308359	1
0.805597	0.185095	1
0.557512	0.033906	1
0.944304	0.332530	0
0.895322	0.268197	1
0.734916	0.771477	0
0.273141	0.669790	1
0.067293	0.735099	1
0.783013	0.088321	1
0.516037	0.629170	1
0.319468	0.004639	1
0.645131	0.242531	1
0.573046	0.675741	1
0.197668	0.303446	1
0.986419	0.391339	0
0.951445	0.037843	1
0.704611	0.748009	0
0.521592	0.885678	0
0.050844	0.346843	1
0.892270	0.031770	1
0.558885	0.821680	1
0.957579	0.907620	0
0.093081	0.603107	1
0.853786	0.319651	1
0.087985	0.325510	1
0.363750	0.361248	1
0.438032	0.282785	1
0.174932	0.763634	1
0.068880	0.838923	1
0.271828	0.843104	1
0.721854	0.200171	1
0.245064	0.699576	1
0.982269	0.454909	0
0.797021	0.823878	0
0.083254	0.286813	1
0.226600	0.769097	1
0.516404	0.268685	1
0.173315	0.042909	1
0.979949	0.142277	1
0.402661	0.876705	1
0.696249	0.990783	0
0.913663	0.027833	1
0.629902	0.710105	1
0.149815	0.271676	1
0.637104	0.685324	1
0.595111	0.738975	1
0.078036	0.078402	1
0.535630	0.755272	1
0.923643	0.633473	0
0.268899	0.338816	1
0.887356	0.405835	1
0.541337	0.012513	1
0.613819	0.321421	1
0.495712	0.086825	1
0.455428	0.972167	0
0.909574	0.069521	1
0.867794	0.554033	0
0.005799	0.358745	1
0.955931	0.354167	0
0.616962	0.875332	0
0.201758	0.692770	1
0.984100	0.791101	0
0.904843	0.726463	0
0.971801	0.008881	1
0.366894	0.019227	1
0.980407	0.550890	0
0.352031	0.287179	1
0.336680	0.511338	1
0.853328	0.223334	1
0.444533	0.730064	1
0.697562	0.808802	0
0.476241	0.842799	1
0.018860	0.016541	1
0.886532	0.864925	0
0.133061	0.313913	1
0.529679	0.964446	0
0.843196	0.870296	0
0.661733	0.580828	1
0.708335	0.876034	0
0.608509	0.545671	1
0.306436	0.879116	1
0.380993	0.361705	1
0.022462	0.545366	1
0.019166	0.296030	1
0.393323	0.749016	1
0.945799	0.444441	0
0.540513	0.399518	1
0.110782	0.422224	1
0.722037	0.910794	0
0.208411	0.838557	1
0.534684	0.719443	1
0.747642	0.210150	1
0.797998	0.758141	0
0.257149	0.470687	1
0.650899	0.290048	1
0.406934	0.732078	1
0.892911	0.011109	1
0.326395	0.454085	1
0.100131	0.826106	1
0.901547	0.678396	0
0.548601	0.204413	1
0.331736	0.483200	1
0.474837	0.522874	1
0.727470	0.314951	1
0.706015	0.300455	1
0.030305	0.353191	1
0.190283	0.732139	1
0.036622	0.564898	1
0.458937	0.427870	1
0.805811	0.604480	0
0.551134	0.762719	1
0.234535	0.215735	1
0.433119	0.744682	1
0.078555	0.292154	1
0.442640	0.806391	1
0.202765	0.251411	1
0.790033	0.426679	1
0.340953	0.880795	1
0.647206	0.988708	0
0.146855	0.309336	1
0.855800	0.780541	0
0.817347	0.263558	1
0.785699	0.544633	1
0.068880	0.262276	1
0.375134	0.482253	1
0.749290	0.907254	0
0.883908	0.119419	1
0.864956	0.925687	0
0.390271	0.940367	0
0.305734	0.121311	1
0.563921	0.194525	1
0.048097	0.889401	1
0.744835	0.784204	0
0.118168	0.452803	1
0.860622	0.638020	0
0.095798	0.474899	1
0.212653	0.477248	1
0.440779	0.205634	1
0.662893	0.380779	1
0.422681	0.817255	1
0.251900	0.055330	1
0.935514	0.085269	1
0.780267	0.216956	1
0.978149	0.072085	1
0.383740	0.989990	0
0.082339	0.968139	1
0.634144	0.729972	1
0.469039	0.747856	1
0.196448	0.176641	1
0.214423	0.796258	1
0.574297	0.343181	1
0.207312	0.162481	1
0.974151	0.048036	1
0.178228	0.596667	1
0.820215	0.495712	1
0.582690	0.025849	1
0.950835	0.812403	0
0.618610	0.626148	1
0.027589	0.943175	1
0.160283	0.146397	1
0.189154	0.816675	1
0.889126	0.640492	0
0.479720	0.183508	1
0.403302	0.263497	1
0.084567	0.034944	1
0.587024	0.289224	1
0.903714	0.007752	1
0.020661	0.004212	1
0.493973	0.681692	1
0.713553	0.635121	1
0.912229	0.175817	1
0.939756	0.965575	0
0.489669	0.949980	0
0.459029	0.798639	1
0.069521	0.217292	1
0.903806	0.921384	0
0.738426	0.874752	0
0.613025	0.727500	1
0.583300	0.357128	1
0.694937	0.154393	1
0.505203	0.321238	1
0.599445	0.091220	1
0.620624	0.566546	1
0.981536	0.913419	0
0.282174	0.098117	1
0.136814	0.300760	1
0.249611	0.738762	1
0.790979	0.995025	0
0.042573	0.195807	1
0.523392	0.652791	1
0.005890	0.989776	1
0.607379	0.450911	1
0.119633	0.149815	1
0.547258	0.599475	1
0.083804	0.084048	1
0.094119	0.419843	1
0.710471	0.528947	1
0.021455	0.142888	1
0.152959	0.985626	1
0.441572	0.084567	1
0.004975	0.548570	1
0.944395	0.354534	0
0.799554	0.533341	1
0.339763	0.754051	1
0.939848	0.809015	0
0.284616	0.019898	1
0.592822	0.242225	1
0.575945	0.070193	1
0.577197	0.158757	1
0.391278	0.408094	1
0.776482	0.228828	1
0.257393	0.340281	1
0.108829	0.682699	1
0.029145	0.166112	1
0.585009	0.262246	1
0.658956	0.993652	0
0.484939	0.815516	1
0.038820	0.338694	1
0.185247	0.939756	1
0.695730	0.163823	1
0.668020	0.579821	1
0.621815	0.512589	1
0.242622	0.987701	0
0.020692	0.395764	1
0.511734	0.949644	0
0.250801	0.086184	1
0.112613	0.687216	1
0.747520	0.477554	1
0.265023	0.338420	1
0.204749	0.664144	1
0.657216	0.425031	1
0.797967	0.397626	1
0.700797	0.212622	1
0.728965	0.576769	1
0.686270	0.369304	1
0.874722	0.426801	1
0.869930	0.829768	0
0.820429	0.524552	1
0.023896	0.270272	1
0.059053	0.325266	1
0.480148	0.101749	1
0.637837	0.347880	1
0.199927	0.386151	1
0.033418	0.674612	1
0.899991	0.583270	0
0.536790	0.921354	0
0.766320	0.533830	1
0.929106	0.334880	1
0.787561	0.584948	1
0.729911	0.173406	1
0.238380	0.264687	1
0.798883	0.026551	1
0.344676	0.411634	1
0.572100	0.230903	1
0.661550	0.165502	1
0.714713	0.037660	1
0.195563	0.725791	1
0.470534	0.688528	1
0.802393	0.283944	1
0.490402	0.055757	1
0.890866	0.035646	1
0.420026	0.003388	1
0.965270	0.679647	0
0.029206	0.124973	1
0.036470	0.308634	1
0.162999	0.014649	1
0.433668	0.099765	1
0.296548	0.727989	1
0.047548	0.709464	1
0.974700	0.587909	0
0.536637	0.779992	1
0.917600	0.993194	0
0.527390	0.463546	1
0.073397	0.384716	1
0.340068	0.370067	1
0.399945	0.026521	1
0.271157	0.845271	1
0.655538	0.757256	0
0.963347	0.984802	0
0.981384	0.368755	0
0.895108	0.291208	1
0.555803	0.767785	1
0.520402	0.379650	1
0.102359	0.577258	1
0.090182	0.638539	1
0.532395	0.333140	1
0.686544	0.251686	1
0.503830	0.933256	0
0.501205	0.488113	1
0.177129	0.494339	1
0.889492	0.665304	0
0.949797	0.273659	1
0.230537	0.692953	1
0.450545	0.811060	1
0.125950	0.602863	1
0.574877	0.948302	0
0.967132	0.971404	0
0.842189	0.881222	0
0.403119	0.640736	1
0.857234	0.901761	0
0.740349	0.645375	1
0.155614	0.985382	1
0.804834	0.749840	0
0.215949	0.880581	1
0.298929	0.503861	1
0.918699	0.856502	0
0.183203	0.221595	1
0.233894	0.765160	1
0.114963	0.790918	1
0.418622	0.574267	1
0.474899	0.718680	1
0.505234	0.026887	1
0.012574	0.319102	1
0.362224	0.584674	1
0.642598	0.450606	1
0.108158	0.310099	1
0.422102	0.707785	1
0.160955	0.844691	1
0.241401	0.474837	1
0.702567	0.139103	1
0.258705	0.746361	1
0.841273	0.091525	1
0.610187	0.122257	1
0.252541	0.750328	1
0.426618	0.882534	1
0.579516	0.237495	1
0.688131	0.548265	1
0.374310	0.049165	1
0.947783	0.835597	0
0.862239	0.889218	0
0.455885	0.408185	1
0.308664	0.692221	1
0.715781	0.334788	1
0.271371	0.992370	0
0.002319	0.658345	1
0.518632	0.294076	1
0.874935	0.982482	0
0.894375	0.601123	0
0.215613	0.481796	1
0.912259	0.759667	0
0.824000	0.242470	1
0.359233	0.772729	1
0.099826	0.338969	1
0.690176	0.740959	0
0.845180	0.553362	0
0.494827	0.587024	1
0.716300	0.143559	1
0.818262	0.219214	1
0.357982	0.566668	1
0.615986	0.290933	1
0.749992	0.563372	1
0.125309	0.211951	1
0.798212	0.510300	1
0.433668	0.568041	1
0.700919	0.445906	1
0.025697	0.604938	1
0.121708	0.676656	1
0.590075	0.933103	0
0.700583	0.369335	1
0.867092	0.109317	1
0.933531	0.036042	1
0.818842	0.251595	1
0.953368	0.318155	0
0.902860	0.343516	1
0.241493	0.974975	0
0.730216	0.384228	1
0.802973	0.484054	1
0.890072	0.040376	1
0.835414	0.159154	1
0.221137	0.956450	1
0.423688	0.191626	1
0.311960	0.379162	1
0.290811	0.522233	1
0.510575	0.253059	1
0.136998	0.949217	1
0.225593	0.442579	1
0.597888	0.378735	1
0.799371	0.237678	1
0.352855	0.624561	1
0.734550	0.798761	0
0.415418	0.662435	1
0.555681	0.697287	1
0.136082	0.745872	1
0.086550	0.208350	1
0.949736	0.289651	1
0.425031	0.511704	1
0.397900	0.927213	0
0.396222	0.456648	1
0.458419	0.647633	1
0.765496	0.048250	1
0.712149	0.419599	1
0.992553	0.310312	0
0.379467	0.207556	1
0.807733	0.681265	0
0.756859	0.786676	0
0.391705	0.599811	1
0.085055	0.263131	1
0.440291	0.436384	1
0.380535	0.705466	1
0.894742	0.426099	1
0.260475	0.793664	1
0.619770	0.760399	1
0.293710	0.892148	1
0.809992	0.492843	1
0.907987	0.452467	0
0.405835	0.415662	1
0.385205	0.152867	1
0.300974	0.563402	1
0.975829	0.680013	0
0.621509	0.499557	1
0.663594	0.559618	1
0.859004	0.042817	1
0.612018	0.942351	0
0.138188	0.589099	1
0.823603	0.750786	0
0.400739	0.685018	1
0.043336	0.094241	1
0.786065	0.010407	1
0.437544	0.357158	1
0.990997	0.424543	0
0.079226	0.867672	1
0.888943	0.233406	1
0.771661	0.552568	1
0.190191	0.333842	1
0.240669	0.484817	1
0.424543	0.391064	1
0.227638	0.729759	1
0.027223	0.705252	1
0.514054	0.396588	1
0.809839	0.924223	0
0.408887	0.301065	1
0.597064	0.257851	1
0.730186	0.145756	1
0.310892	0.350871	1
0.812037	0.624317	0
0.283242	0.469771	1
0.568102	0.355419	1
0.078249	0.160894	1
0.143254	0.053499	1
0.605762	0.035035	1
0.184027	0.841975	1
0.806970	0.835536	0
0.259804	0.114719	1
0.693594	0.445631	1
0.465316	0.853664	1
0.021790	0.991791	1
0.736290	0.806726	0
0.382336	0.698569	1
0.909177	0.433821	0
0.987487	0.652089	0
0.056093	0.026826	1
0.937010	0.127812	1
0.126804	0.909085	1
0.243599	0.638874	1
0.427961	0.121769	1
0.399487	0.361553	1
0.972228	0.502640	0
0.765069	0.093905	1
0.227119	0.563402	1
0.561357	0.403943	1
0.296060	0.072573	1
0.747063	0.123081	1
0.061861	0.749413	1
0.561510	0.842311	0
0.324625	0.975280	0
0.015229	0.565722	1
0.464980	0.929228	0
0.108707	0.179144	1
0.663778	0.053346	1
0.060976	0.889218	1
0.209998	0.254646	1
0.329386	0.289163	1
0.927671	0.749321	0
0.701437	0.208502	1
0.252846	0.955931	1
0.240211	0.001251	1
0.992920	0.343669	0
0.364696	0.430738	1
0.297983	0.642109	1
0.845790	0.805597	0
0.877255	0.318155	1
0.999969	0.524613	0
0.989990	0.727195	0
0.861202	0.685598	0
0.243690	0.844111	1
0.612720	0.915098	0
0.729881	0.980743	0
0.059847	0.075014	1
0.529160	0.395764	1
0.424940	0.002716	1
0.116581	0.203619	1
0.246040	0.940062	1
0.698630	0.488418	1
0.660146	0.808466	0
0.013245	0.028993	1
0.852565	0.986114	0
0.623890	0.541856	1
0.953551	0.742882	0
0.238838	0.847804	1
0.163366	0.990143	0
0.087497	0.868557	1
0.387280	0.500931	1
0.884304	0.859798	0
0.161351	0.257424	1
0.411725	0.786920	1
0.150639	0.081362	1
0.254067	0.249184	1
0.000885	0.203864	1
0.712363	0.859645	0
0.825037	0.931333	0
0.432569	0.485519	1
0.105502	0.062777	1
0.777703	0.256966	1
0.294198	0.215857	1
0.475478	0.749290	1
0.890530	0.717002	0
0.572466	0.245033	1
0.279489	0.212409	1
0.226234	0.482925	1
0.110752	0.655965	1
0.366619	0.798975	1
0.499893	0.830378	1
0.757378	0.066469	1
0.833216	0.057680	1
0.489364	0.341319	1
0.457289	0.255654	1
0.436964	0.618336	1
0.034577	0.995880	1
0.708060	0.605365	1
0.846431	0.720206	0
0.620014	0.921140	0
0.824152	0.771783	0
0.231941	0.623249	1
0.590350	0.396466	1
0.964934	0.472457	0
0.291086	0.371441	1
0.341319	0.839442	1
0.500290	0.417005	1
0.374767	0.660604	1
0.977569	0.047609	1
0.641285	0.348796	1
0.561052	0.018983	1
0.563799	0.065432	1
0.976012	0.026765	1
0.940580	0.260079	1
0.840938	0.813746	0
0.248878	0.884121	1
0.651967	0.341197	1
0.755699	0.184118	1
0.027100	0.181249	1
0.965850	0.481918	0
0.991699	0.785974	0
0.439650	0.847011	1
0.585650	0.789727	1
0.510788	0.067934	1
0.574847	0.001038	1
0.935881	0.828578	0
0.546709	0.240089	1
0.006714	0.495956	1
0.172124	0.678243	1
0.157140	0.425520	1
0.914670	0.835597	0
0.594775	0.190222	1
0.967986	0.893307	0
0.989654	0.639760	0
0.703330	0.476211	1
0.750725	0.196112	1
0.408063	0.562853	1
0.921567	0.291665	1
0.596057	0.678304	1
0.226264	0.356120	1
0.672170	0.026612	1
0.297220	0.258431	1
0.230903	0.719077	1
0.615558	0.610401	1
0.771722	0.754204	0
0.195959	0.837245	1
0.110843	0.906125	1
0.546587	0.422712	1
0.272408	0.177282	1
0.936003	0.233619	1
0.138768	0.972015	1
0.497543	0.331156	1
0.642048	0.646687	1
0.203314	0.174657	1
0.777886	0.593707	1
0.238197	0.624042	1
0.222877	0.514206	1
0.805658	0.647450	0
0.836604	0.037172	1
0.896420	0.140385	1
0.829615	0.339854	1
0.051302	0.762108	1
0.878933	0.926969	0
0.649495	0.196051	1
0.971831	0.223762	1
0.753166	0.740318	0
0.259468	0.140538	1
0.040498	0.634358	1
0.701682	0.263314	1
0.857479	0.028413	1
0.783685	0.828150	0
0.919919	0.001770	1
0.086642	0.134983	1
0.697775	0.535844	1
0.992920	0.556963	0
0.011628	0.848903	1
0.307077	0.801721	1
0.873928	0.998230	0
0.074618	0.580920	1
0.104862	0.156041	1
0.378887	0.344493	1
0.755913	0.465804	1
0.397717	0.235054	1
0.870174	0.884243	0
0.501297	0.919797	0
0.612720	0.916715	0
0.672292	0.455153	1
0.300913	0.650777	1
0.029267	0.841395	1
0.366344	0.995209	0
0.735191	0.422254	1
0.779870	0.530107	1
0.071474	0.787408	1
0.970641	0.874905	0
0.959960	0.332133	0
0.770470	0.979705	0
0.712668	0.132420	1
0.415113	0.247200	1
0.291971	0.289895	1
0.133152	0.890652	1
0.861446	0.404431	1
0.354106	0.434431	1
0.908841	0.329447	1
0.066988	0.763604	1
0.722953	0.866970	0
0.360485	0.628254	1
0.505142	0.558092	1
0.675924	0.009461	1
0.896573	0.225898	1
0.804559	0.252754	1
0.203009	0.426008	1
0.160100	0.375195	1
0.098331	0.461867	1
0.358013	0.452925	1
0.087069	0.120792	1
0.632527	0.494644	1
0.508896	0.786889	1
0.122929	0.707877	1
0.364574	0.087008	1
0.560259	0.564165	1
0.746025	0.726646	0
0.385510	0.569079	1
0.150639	0.670766	1
0.830897	0.143651	1
0.462203	0.327464	1
0.995117	0.523637	0
0.878384	0.889096	0
0.444014	0.082095	1
0.567431	0.488327	1
0.368053	0.982665	0
0.334056	0.324625	1
0.827479	0.568529	0
0.076754	0.417890	1
0.116642	0.394482	1
0.317209	0.145085	1
0.778924	0.307596	1
0.583087	0.216559	1
0.302988	0.482925	1
0.925901	0.247810	1
0.032167	0.820643	1
0.354595	0.583483	1
0.317911	0.610614	1
0.466720	0.529283	1
0.448561	0.871151	1
0.057649	0.648579	1
0.384899	0.267281	1
0.990143	0.279611	0
0.833491	0.015839	1
0.104312	0.929624	1
0.689047	0.682974	1
0.450484	0.702170	1
0.377544	0.280251	1
0.625019	0.414136	1
0.130711	0.566362	1
0.491195	0.558092	1
0.723350	0.959563	0
0.066195	0.766717	1
0.704886	0.968108	0
0.854976	0.935698	0
0.656484	0.544328	1
0.413068	0.660665	1
0.504563	0.268960	1
0.418867	0.145146	1
0.422254	0.771477	1
0.037111	0.235298	1
0.350078	0.293283	1
0.854549	0.737999	0
0.666952	0.799799	0
0.168920	0.678030	1
0.042817	0.547136	1
0.913297	0.651570	0
0.004242	0.510880	1
0.995697	0.931089	0
0.244087	0.581622	1
0.336375	0.478622	1
0.206610	0.934935	1
0.383862	0.523789	1
0.979186	0.481124	0
0.390027	0.861904	1
0.021790	0.801447	1
0.226997	0.529618	1
0.766106	0.476699	1
0.025666	0.013489	1
0.614154	0.215033	1
0.418226	0.648061	1
0.369579	0.684317	1
0.665059	0.359569	1
0.631001	0.456282	1
0.447951	0.411756	1
0.179998	0.968047	1
0.610431	0.309763	1
0.894192	0.907407	0
0.626545	0.518540	1
0.217200	0.928404	1
0.079653	0.151799	1
0.716361	0.103030	1
0.932005	0.288339	1
0.759545	0.015656	1
0.866512	0.070956	1
0.842463	0.906186	0
0.482498	0.245430	1
0.597583	0.768181	1
0.625629	0.294656	1
0.015961	0.808741	1
0.634205	0.825282	0
0.913205	0.175451	1
0.782769	0.361950	1
0.170568	0.357524	1
0.703879	0.206610	1
0.783380	0.166692	1
0.070009	0.518052	1
0.246376	0.704886	1
0.316385	0.268563	1
0.309183	0.223884	1
0.685873	0.233894	1
0.631367	0.284524	1
0.377606	0.672506	1
0.369610	0.120212	1
0.080386	0.850673	1
0.227729	0.612415	1
0.671896	0.069277	1
0.000549	0.783258	1
0.365398	0.349284	1
0.143468	0.212287	1
0.084811	0.431104	1
0.398602	0.283181	1
0.349620	0.245033	1
0.008606	0.666738	1
0.450758	0.508621	1
0.550066	0.946379	0
0.198828	0.606983	1
0.916715	0.792779	0
0.025697	0.412946	1
0.484817	0.593280	1
0.721030	0.202551	1
0.991180	0.942747	0
0.584674	0.322764	1
0.155217	0.901975	1
0.276528	0.767144	1
0.576800	0.429945	1
0.144627	0.316202	1
0.940092	0.896298	0
0.313272	0.398450	1
0.056032	0.079684	1
0.311930	0.328043	1
0.773431	0.559313	1
0.526749	0.076235	1
0.290506	0.904782	1
0.255135	0.231635	1
0.898465	0.571337	0
0.645436	0.306711	1
0.687368	0.906400	0
0.302499	0.045900	1
0.246620	0.173437	1
0.840663	0.892117	0
0.890683	0.000031	1
0.164830	0.267495	1
0.441298	0.155644	1
0.761956	0.825220	0
0.097842	0.066042	1
0.782952	0.327738	1
0.426740	0.970183	0
0.197211	0.308878	1
0.001068	0.125614	1
0.800531	0.174688	1
0.722159	0.969726	0
0.357738	0.900632	1
0.353679	0.641377	1
0.661550	0.980193	0
0.300363	0.770867	1
0.788415	0.782067	0
0.161534	0.943297	1
0.333110	0.971740	0
0.091891	0.742180	1
0.902982	0.153478	1
0.499557	0.779412	1
0.653127	0.389782	1
0.113804	0.617664	1
0.144047	0.753441	1
0.952971	0.991729	0
0.302713	0.569567	1
0.223670	0.234901	1
0.768365	0.503128	1
0.683737	0.316782	1
0.404218	0.148259	1
0.498306	0.398450	1
0.256844	0.276101	1
0.122074	0.311655	1
0.743553	0.396893	1
0.237861	0.868038	1
0.349864	0.792718	1
0.282876	0.404553	1
0.618000	0.677450	1
